,Environment,Algorithm,Goal,Steps,Run,AUC,Return,Successes
101,gridworldpartial_scratch,DQN-ReLU-Gridworld-30,30,100000,0,6.9399999999999995,1500.0,0.6826086956521739
102,gridworldpartial_scratch,DQN-ReLU-Gridworld-30,30,100000,4,6.9,1456.0,0.6893617021276596
103,gridworldpartial_scratch,DQN-ReLU-Gridworld-30,30,100000,1,6.489999999999999,1446.0,0.6866952789699571
104,gridworldpartial_scratch,DQN-ReLU-Gridworld-30,30,100000,2,7.050000000000001,1755.0,0.7349397590361446
105,gridworldpartial_scratch,DQN-FTA-Gridworld-140,140,100000,3,9.92,5710.0,0.9970544918998527
106,gridworldpartial_scratch,DQN-FTA-Gridworld-140,140,100000,0,9.58,5388.0,0.9904761904761905
107,gridworldpartial_scratch,DQN-FTA-Gridworld-140,140,100000,4,9.860000000000001,5402.0,0.987719298245614
108,gridworldpartial_scratch,DQN-FTA-Gridworld-140,140,100000,1,8.93,4291.0,0.981203007518797
109,gridworldpartial_scratch,DQN-FTA-Gridworld-140,140,100000,2,9.75,5360.0,0.9933884297520661
110,gridworldpartial_scratch,DQN-ReLU-Gridworld-35,35,100000,0,6.68,1302.0,0.6414141414141414
111,gridworldpartial_scratch,DQN-ReLU-Gridworld-35,35,100000,3,6.709999999999999,1344.0,0.7027027027027027
112,gridworldpartial_scratch,DQN-ReLU-Gridworld-35,35,100000,4,6.489999999999999,1234.0,0.6901408450704225
113,gridworldpartial_scratch,DQN-ReLU-Gridworld-35,35,100000,1,6.81,1393.0,0.6585365853658537
114,gridworldpartial_scratch,DQN-ReLU-Gridworld-35,35,100000,2,6.470000000000001,1386.0,0.6568627450980392
115,gridworldpartial_scratch,DQN-FTA-Gridworld-145,145,100000,0,9.35,4645.0,0.9911190053285968
116,gridworldpartial_scratch,DQN-FTA-Gridworld-145,145,100000,3,9.34,4432.0,0.9913344887348353
117,gridworldpartial_scratch,DQN-FTA-Gridworld-145,145,100000,1,9.379999999999999,4718.0,0.9929453262786596
118,gridworldpartial_scratch,DQN-FTA-Gridworld-145,145,100000,4,9.290000000000001,4795.0,0.9896551724137931
119,gridworldpartial_scratch,DQN-FTA-Gridworld-145,145,100000,2,9.47,4861.0,0.9874776386404294
120,gridworldpartial_scratch,DQN-ReLU-Gridworld-40,40,100000,0,9.56,5132.0,0.9839743589743589
121,gridworldpartial_scratch,DQN-ReLU-Gridworld-40,40,100000,3,8.040000000000001,4091.0,0.9787234042553191
122,gridworldpartial_scratch,DQN-ReLU-Gridworld-40,40,100000,1,8.95,4842.0,0.979381443298969
123,gridworldpartial_scratch,DQN-ReLU-Gridworld-40,40,100000,4,9.68,5419.0,0.9921135646687698
124,gridworldpartial_scratch,DQN-ReLU-Gridworld-40,40,100000,2,9.61,5196.0,0.982200647249191
125,gridworldpartial_scratch,DQN-FTA-Gridworld-15,15,100000,3,6.699999999999999,1413.0,0.6869158878504673
126,gridworldpartial_scratch,DQN-FTA-Gridworld-15,15,100000,0,6.58,1403.0,0.7037037037037037
127,gridworldpartial_scratch,DQN-FTA-Gridworld-15,15,100000,4,6.08,1180.0,0.6896551724137931
128,gridworldpartial_scratch,DQN-FTA-Gridworld-15,15,100000,1,6.64,1381.0,0.6828193832599119
129,gridworldpartial_scratch,DQN-FTA-Gridworld-15,15,100000,2,6.82,1449.0,0.7088607594936709
130,gridworldpartial_scratch,DQN-ReLU-Gridworld-45,45,100000,0,9.05,3485.0,0.9453681710213777
131,gridworldpartial_scratch,DQN-ReLU-Gridworld-45,45,100000,3,1.4600000000000002,161.0,0.1111111111111111
132,gridworldpartial_scratch,DQN-ReLU-Gridworld-45,45,100000,4,8.83,3563.0,0.9360189573459715
133,gridworldpartial_scratch,DQN-ReLU-Gridworld-45,45,100000,1,8.8,3316.0,0.9539170506912442
134,gridworldpartial_scratch,DQN-ReLU-Gridworld-45,45,100000,2,8.84,3321.0,0.9393939393939394
135,gridworldpartial_scratch,DQN-FTA-Gridworld-150,150,100000,0,9.17,3824.0,0.9843400447427293
136,gridworldpartial_scratch,DQN-FTA-Gridworld-150,150,100000,3,8.81,3481.0,0.9742388758782201
137,gridworldpartial_scratch,DQN-FTA-Gridworld-150,150,100000,4,7.069999999999999,3026.0,0.9853556485355649
138,gridworldpartial_scratch,DQN-FTA-Gridworld-150,150,100000,1,9.22,3874.0,0.9869281045751634
139,gridworldpartial_scratch,DQN-FTA-Gridworld-150,150,100000,2,9.47,3817.0,0.9868995633187773
140,gridworldpartial_scratch,DQN-ReLU-Gridworld-5,5,100000,3,5.95,1160.0,0.6898148148148148
141,gridworldpartial_scratch,DQN-ReLU-Gridworld-5,5,100000,0,6.92,1601.0,0.7364016736401674
142,gridworldpartial_scratch,DQN-ReLU-Gridworld-5,5,100000,4,6.869999999999999,1476.0,0.6936936936936937
143,gridworldpartial_scratch,DQN-ReLU-Gridworld-5,5,100000,1,6.67,1386.0,0.6729857819905213
